entrez_id,essential_percent,category,ensembl_id,symbol,percent_matched_in_paralog,num_paralogs,WGD
255220,0.0,Never,ENSG00000204193,TXNDC8,0.38260900000000003,1,SSD
55142,0.026881720430107527,Sometimes,,,0.0,0,Singleton
27086,0.0035842293906810036,Sometimes,ENSG00000114861,FOXP1,0.6507940000000001,3,WGD
11165,0.0,Never,ENSG00000272325,NUDT3,0.755814,4,SSD
6638,0.0,Never,ENSG00000128739,SNRPN,0.929167,1,SSD
23598,0.014336917562724014,Sometimes,ENSG00000100105,PATZ1,0.224163,1,SSD
84752,0.0035842293906810036,Sometimes,ENSG00000237172,B3GNT9,0.40796,11,SSD
3798,0.0035842293906810036,Sometimes,ENSG00000155980,KIF5A,0.696705,3,WGD
124402,0.010752688172043012,Sometimes,ENSG00000153443,UBALD1,0.610169,1,WGD
25850,0.0,Never,ENSG00000251247,ZNF345,0.5553279999999999,26,SSD
56961,0.0017921146953405018,Sometimes,ENSG00000105251,SHD,0.523529,3,WGD
85481,0.0035842293906810036,Sometimes,ENSG00000147613,PSKH2,0.628571,8,WGD
6779,0.0,Never,,,0.0,0,Singleton
63874,0.0,Never,ENSG00000100439,ABHD4,0.5380119999999999,1,WGD
200894,0.014336917562724014,Sometimes,ENSG00000169379,ARL13B,0.20794400000000002,1,SSD
10000,0.0,Never,ENSG00000117020,AKT3,0.8267220000000001,11,WGD
5371,0.0017921146953405018,Sometimes,,,0.0,0,Singleton
64900,0.0,Never,ENSG00000132793,LPIN3,0.5093899999999999,2,WGD
4948,0.0017921146953405018,Sometimes,,,0.0,0,Singleton
1838,0.0,Never,ENSG00000138101,DTNB,0.7208929999999999,1,WGD
221458,0.023297491039426525,Sometimes,ENSG00000164627,KIF6,0.285012,4,SSD
138883,0.0,Never,ENSG00000171505,OR1N1,0.585209,11,SSD
10229,0.24551971326164876,Sometimes,,,0.0,0,Singleton
245806,0.0017921146953405018,Sometimes,ENSG00000170162,VGLL2,0.34384899999999996,1,WGD
54816,0.0,Never,ENSG00000137871,ZNF280D,0.5097039999999999,4,WGD
91937,0.0,Never,ENSG00000145850,TIMD4,0.24338600000000002,1,SSD
122945,0.0,Never,,,0.0,0,Singleton
64223,0.7795698924731183,Sometimes,,,0.0,0,Singleton
10765,0.0,Never,ENSG00000117139,KDM5B,0.521519,3,WGD
57724,0.0,Never,,,0.0,0,Singleton
10254,0.007168458781362007,Sometimes,ENSG00000115145,STAM2,0.573333,1,WGD
10643,0.04838709677419355,Sometimes,ENSG00000136231,IGF2BP3,0.734024,2,WGD
6856,0.0,Never,ENSG00000008282,SYPL1,0.420849,3,WGD
113791,0.0017921146953405018,Sometimes,,,0.0,0,Singleton
29901,0.0,Never,,,0.0,0,Singleton
85449,0.0,Never,,,0.0,0,Singleton
80014,0.0,Never,ENSG00000151718,WWC2,0.47651,2,WGD
4853,0.0,Never,ENSG00000134250,NOTCH2,0.550384,3,WGD
56946,0.012544802867383513,Sometimes,,,0.0,0,Singleton
57171,0.22939068100358423,Sometimes,,,0.0,0,Singleton
5621,0.0,Never,,,0.0,0,Singleton
9896,0.03046594982078853,Sometimes,,,0.0,0,Singleton
4247,0.03942652329749104,Sometimes,,,0.0,0,Singleton
1740,0.0,Never,ENSG00000150672,DLG2,0.657436,3,WGD
54841,0.0,Never,,,0.0,0,Singleton
79071,0.0,Never,ENSG00000170522,ELOVL6,0.456604,4,WGD
57486,0.0,Never,ENSG00000123213,NLN,0.605114,1,WGD
79624,0.0,Never,,,0.0,0,Singleton
113802,0.0017921146953405018,Sometimes,,,0.0,0,Singleton
5223,0.9354838709677419,Broadly,ENSG00000171314,PGAM1,0.956693,3,SSD
53904,0.0,Never,ENSG00000095777,MYO3A,0.483911,1,WGD
56675,0.0,Never,ENSG00000175352,NRIP3,0.360996,1,SSD
7431,0.0,Never,ENSG00000026025,VIM,0.6201720000000001,6,WGD
55791,0.0035842293906810036,Sometimes,,,0.0,0,Singleton
11196,0.02867383512544803,Sometimes,ENSG00000107651,SEC23IP,0.38,1,WGD
27147,0.007168458781362007,Sometimes,ENSG00000146966,DENND2A,0.493558,3,WGD
3638,0.0,Never,ENSG00000186480,INSIG1,0.595668,1,SSD
10905,0.010752688172043012,Sometimes,ENSG00000198162,MAN1A2,0.6271450000000001,3,WGD
100129271,0.0,Never,,,0.0,0,Singleton
29115,1.0,Broadly,,,0.0,0,Singleton
151963,0.0,Never,ENSG00000180611,MB21D2,0.287169,1,SSD
10959,0.8387096774193549,Sometimes,ENSG00000086598,TMED2,0.34825900000000004,3,SSD
10557,0.53584229390681,Sometimes,,,0.0,0,Singleton
26017,0.7222222222222222,Sometimes,,,0.0,0,Singleton
79607,0.0,Never,ENSG00000197798,FAM118B,0.461538,1,SSD
55379,0.0017921146953405018,Sometimes,,,0.0,0,Singleton
6187,0.9982078853046595,Broadly,,,0.0,0,Singleton
5275,0.0,Never,ENSG00000197641,SERPINB13,0.5675,10,SSD
136647,0.005376344086021506,Sometimes,,,0.0,0,Singleton
6159,0.478494623655914,Sometimes,,,0.0,0,Singleton
55486,0.026881720430107527,Sometimes,,,0.0,0,Singleton
85302,0.0,Never,,,0.0,0,Singleton
23431,0.0035842293906810036,Sometimes,,,0.0,0,Singleton
27129,0.0035842293906810036,Sometimes,,,0.0,0,Singleton
468,0.9229390681003584,Broadly,ENSG00000128272,ATF4,0.24501399999999998,1,SSD
2671,0.910394265232975,Broadly,,,0.0,0,Singleton
5980,0.8118279569892473,Sometimes,,,0.0,0,Singleton
83660,0.0,Never,ENSG00000171914,TLN2,0.761605,1,WGD
57689,0.0,Never,ENSG00000148948,LRRC4C,0.642188,11,WGD
5917,0.6827956989247311,Sometimes,ENSG00000113643,RARS,0.24242399999999997,1,SSD
3799,0.0017921146953405018,Sometimes,ENSG00000170759,KIF5B,0.746625,3,WGD
91801,0.0,Never,,,0.0,0,Singleton
57181,0.3673835125448029,Sometimes,ENSG00000196950,SLC39A10,0.35499400000000003,3,WGD
8988,0.0,Never,ENSG00000169271,HSPB3,0.306667,6,SSD
7095,0.3960573476702509,Sometimes,,,0.0,0,Singleton
535,0.025089605734767026,Sometimes,ENSG00000033627,ATP6V0A1,0.618138,3,WGD
2874,0.0017921146953405018,Sometimes,,,0.0,0,Singleton
79084,0.9910394265232975,Broadly,,,0.0,0,Singleton
730005,0.0,Never,ENSG00000214491,SEC14L6,0.783375,3,SSD
122961,0.7616487455197133,Sometimes,,,0.0,0,Singleton
6645,0.005376344086021506,Sometimes,ENSG00000168807,SNTB2,0.548148,4,WGD
2752,0.005376344086021506,Sometimes,,,0.0,0,Singleton
56648,0.0,Never,ENSG00000163577,EIF5A2,0.8235290000000001,2,SSD
3120,0.0,Never,ENSG00000232629,HLA-DQB2,0.80303,6,SSD
9749,0.0,Never,ENSG00000112419,PHACTR2,0.406202,3,WGD
25813,0.38530465949820786,Sometimes,,,0.0,0,Singleton
284131,0.007168458781362007,Sometimes,,,0.0,0,Singleton
55959,0.0,Never,ENSG00000196562,SULF2,0.641379,2,WGD
91894,0.0,Never,,,0.0,0,Singleton
83592,0.0,Never,ENSG00000165568,AKR1E2,0.5625,9,WGD
81619,0.0035842293906810036,Sometimes,ENSG00000108219,TSPAN14,0.577778,11,WGD
3725,0.12724014336917563,Sometimes,ENSG00000177606,JUN,0.495468,2,WGD
435,0.008960573476702509,Sometimes,,,0.0,0,Singleton
124626,0.05913978494623656,Sometimes,ENSG00000186075,ZPBP2,0.32840199999999997,1,SSD
56479,0.007168458781362007,Sometimes,ENSG00000185760,KCNQ5,0.430074,4,WGD
27335,0.007168458781362007,Sometimes,,,0.0,0,Singleton
1312,0.012544802867383513,Sometimes,ENSG00000093010,COMT,0.33210300000000004,1,SSD
4999,0.0017921146953405018,Sometimes,,,0.0,0,Singleton
64759,0.11648745519713262,Sometimes,ENSG00000136205,TNS3,0.484429,2,WGD
441168,0.0,Never,ENSG00000188820,CALHM6,0.377778,4,SSD
57468,0.0,Never,ENSG00000124140,SLC12A5,0.6988590000000001,6,WGD
53637,0.0017921146953405018,Sometimes,ENSG00000180739,S1PR5,0.432161,11,WGD
1676,0.0017921146953405018,Sometimes,,,0.0,0,Singleton
26262,0.0017921146953405018,Sometimes,ENSG00000048140,TSPAN17,0.641566,9,WGD
63967,0.6111111111111112,Sometimes,,,0.0,0,Singleton
51374,0.0,Never,,,0.0,0,Singleton
84081,0.2025089605734767,Sometimes,,,0.0,0,Singleton
9097,0.035842293906810034,Sometimes,,,0.0,0,Singleton
91272,0.010752688172043012,Sometimes,ENSG00000145919,BOD1,0.762162,1,SSD
8674,0.0,Never,ENSG00000117533,VAMP4,0.255319,3,SSD
4225,0.0,Never,ENSG00000141434,MEP1B,0.419401,1,SSD
81627,0.016129032258064516,Sometimes,,,0.0,0,Singleton
79811,0.0,Never,ENSG00000137776,SLTM,0.232108,2,WGD
10686,0.0,Never,,,0.0,0,Singleton
11249,0.0,Never,ENSG00000144227,NXPH2,0.606061,3,SSD
581,0.0,Never,,,0.0,0,Singleton
26496,0.0,Never,ENSG00000170683,OR10A3,0.850318,8,SSD
80339,0.0,Never,ENSG00000100344,PNPLA3,0.39501,3,SSD
23198,0.0,Never,,,0.0,0,Singleton
9317,0.0,Never,,,0.0,0,Singleton
283358,0.0017921146953405018,Sometimes,ENSG00000139044,B4GALNT3,0.478958,1,WGD
9913,0.044802867383512544,Sometimes,,,0.0,0,Singleton
81605,0.9480286738351255,Broadly,,,0.0,0,Singleton
255239,0.0,Never,ENSG00000170209,ANKK1,0.37254899999999996,2,WGD
1418,0.007168458781362007,Sometimes,ENSG00000168582,CRYGA,0.7471260000000001,11,WGD
9908,0.0,Never,ENSG00000138757,G3BP2,0.6348550000000001,1,WGD
3202,0.023297491039426525,Sometimes,ENSG00000106004,HOXA5,0.5444439999999999,16,WGD
117155,0.0035842293906810036,Sometimes,,,0.0,0,Singleton
84939,0.0,Never,ENSG00000160953,PWWP3A,0.4261600000000001,1,SSD
9314,0.005376344086021506,Sometimes,ENSG00000136826,KLF4,0.375783,5,WGD
55423,0.0,Never,ENSG00000089012,SIRPG,0.7751939999999999,3,SSD
51155,0.0,Never,,,0.0,0,Singleton
128488,0.0,Never,,,0.0,0,Singleton
255919,0.05197132616487455,Sometimes,,,0.0,0,Singleton
5202,1.0,Broadly,,,0.0,0,Singleton
6625,1.0,Broadly,ENSG00000104852,SNRNP70,0.215103,1,SSD
835,0.0,Never,ENSG00000106144,CASP2,0.238938,1,WGD
153443,0.931899641577061,Broadly,,,0.0,0,Singleton
64754,0.0,Never,ENSG00000185420,SMYD3,0.30607500000000004,2,WGD
55273,0.0,Never,,,0.0,0,Singleton
1385,0.005376344086021506,Sometimes,ENSG00000118260,CREB1,0.510264,2,WGD
90952,0.0,Never,ENSG00000149564,ESAM,0.282051,5,WGD
338949,0.0,Never,,,0.0,0,Singleton
79056,0.0017921146953405018,Sometimes,ENSG00000135378,PRRG4,0.300885,2,WGD
90480,0.14695340501792115,Sometimes,,,0.0,0,Singleton
25790,0.0017921146953405018,Sometimes,,,0.0,0,Singleton
6950,1.0,Broadly,,,0.0,0,Singleton
10942,0.0,Never,ENSG00000007038,PRSS21,0.5318470000000001,8,WGD
60492,0.0,Never,ENSG00000137500,CCDC90B,0.433071,1,SSD
85025,0.0,Never,,,0.0,0,Singleton
1203,0.0,Never,,,0.0,0,Singleton
23266,0.0,Never,ENSG00000117114,ADGRL2,0.6567799999999999,2,WGD
2584,0.03046594982078853,Sometimes,ENSG00000108479,GALK1,0.32398000000000005,1,SSD
10962,0.0,Never,,,0.0,0,Singleton
4929,0.0035842293906810036,Sometimes,ENSG00000153234,NR4A2,0.591973,3,WGD
4237,0.0017921146953405018,Sometimes,ENSG00000117122,MFAP2,0.25136600000000003,1,SSD
55650,0.034050179211469536,Sometimes,,,0.0,0,Singleton
2993,0.0,Never,ENSG00000170180,GYPA,0.49333299999999997,1,SSD
55711,0.0,Never,ENSG00000064763,FAR2,0.590291,1,WGD
56649,0.0,Never,ENSG00000137648,TMPRSS4,0.35011400000000004,5,WGD
22852,0.0,Never,ENSG00000107890,ANKRD26,0.363158,13,SSD
654,0.0017921146953405018,Sometimes,ENSG00000153162,BMP6,0.522417,10,WGD
10455,0.0,Never,ENSG00000198721,ECI2,0.29949200000000004,6,WGD
22872,0.0035842293906810036,Sometimes,ENSG00000138674,SEC31A,0.46311499999999994,1,WGD
9669,0.0,Never,,,0.0,0,Singleton
2068,0.9802867383512545,Broadly,,,0.0,0,Singleton
79827,0.007168458781362007,Sometimes,ENSG00000166250,CLMP,0.297587,6,WGD
64174,0.0,Never,ENSG00000167261,DPEP2,0.693416,2,WGD
8558,0.017921146953405017,Sometimes,ENSG00000185324,CDK10,0.49722200000000005,8,SSD
27350,0.0,Never,ENSG00000244509,APOBEC3C,0.789474,9,SSD
205564,0.0,Never,ENSG00000119231,SENP5,0.26357600000000003,1,WGD
23413,0.0017921146953405018,Sometimes,ENSG00000107130,NCS1,0.594737,13,SSD
8125,0.008960573476702509,Sometimes,ENSG00000140350,ANP32A,0.714859,3,WGD
55035,0.8817204301075269,Sometimes,,,0.0,0,Singleton
2355,0.04659498207885305,Sometimes,ENSG00000075426,FOSL2,0.472393,3,WGD
7535,0.005376344086021506,Sometimes,ENSG00000115085,ZAP70,0.546042,1,WGD
64766,0.0,Never,,,0.0,0,Singleton
162681,0.0,Never,,,0.0,0,Singleton
10467,0.15591397849462366,Sometimes,,,0.0,0,Singleton
124538,0.05734767025089606,Sometimes,ENSG00000255713,OR4D2,0.7882739999999999,11,SSD
8907,0.025089605734767026,Sometimes,ENSG00000072958,AP1M1,0.7724139999999999,5,WGD
22930,0.0017921146953405018,Sometimes,,,0.0,0,Singleton
22944,0.996415770609319,Broadly,,,0.0,0,Singleton
2660,0.005376344086021506,Sometimes,ENSG00000138379,MSTN,0.613333,7,WGD
339287,0.1863799283154122,Sometimes,,,0.0,0,Singleton
201725,0.0,Never,,,0.0,0,Singleton
6924,0.0931899641577061,Sometimes,ENSG00000011007,ELOA,0.422306,5,SSD
254240,0.0017921146953405018,Sometimes,ENSG00000184459,BPIFC,0.25641,3,WGD
8801,0.0,Never,ENSG00000172340,SUCLG2,0.45909099999999997,1,SSD
155465,0.0,Never,ENSG00000173467,AGR3,0.620482,2,SSD
8404,0.0,Never,ENSG00000152583,SPARCL1,0.23494,1,WGD
84946,0.9336917562724014,Broadly,,,0.0,0,Singleton
3614,0.0985663082437276,Sometimes,ENSG00000106348,IMPDH1,0.721202,1,WGD
55831,0.967741935483871,Broadly,,,0.0,0,Singleton
282809,0.010752688172043012,Sometimes,ENSG00000139323,POC1B,0.497908,1,WGD
221806,0.0,Never,,,0.0,0,Singleton
27039,0.0,Never,ENSG00000078795,PKD2L2,0.469551,2,WGD
85479,0.0,Never,ENSG00000147570,DNAJC5B,0.6633169999999999,3,WGD
51389,0.0,Never,,,0.0,0,Singleton
165918,0.532258064516129,Sometimes,,,0.0,0,Singleton
65975,0.0,Never,ENSG00000130413,STK33,0.20428,3,SSD
10665,0.0017921146953405018,Sometimes,,,0.0,0,Singleton
9514,0.0,Never,ENSG00000128242,GAL3ST1,0.35697399999999996,3,WGD
129868,0.0017921146953405018,Sometimes,ENSG00000144015,TRIM43,0.986547,14,SSD
201164,0.0,Never,,,0.0,0,Singleton
4681,0.0,Never,ENSG00000158747,NBL1,0.203704,1,SSD
4524,0.0,Never,,,0.0,0,Singleton
84285,1.0,Broadly,,,0.0,0,Singleton
9277,0.8405017921146953,Sometimes,,,0.0,0,Singleton
440193,0.0,Never,ENSG00000015133,CCDC88C,0.44625200000000004,2,WGD
5322,0.0,Never,ENSG00000127472,PLA2G5,0.449275,6,SSD
6632,1.0,Broadly,,,0.0,0,Singleton
2261,0.010752688172043012,Sometimes,ENSG00000068078,FGFR3,0.64604,8,WGD
285,0.0,Never,ENSG00000091879,ANGPT2,0.596774,10,WGD
122773,0.0035842293906810036,Sometimes,ENSG00000197776,KLHDC1,0.42118199999999995,1,SSD
348487,0.0,Never,ENSG00000185519,FAM131C,0.296429,2,SSD
7764,0.43548387096774194,Sometimes,ENSG00000171940,ZNF217,0.23855,1,SSD
83544,0.0,Never,,,0.0,0,Singleton
2208,0.0,Never,ENSG00000104921,FCER2,0.23053,4,SSD
91319,0.0,Never,ENSG00000099958,DERL3,0.690377,2,WGD
7124,0.0017921146953405018,Sometimes,ENSG00000232810,TNF,0.257511,3,SSD
5624,0.0017921146953405018,Sometimes,ENSG00000115718,PROC,0.37961,4,WGD
79728,0.32974910394265233,Sometimes,,,0.0,0,Singleton
81469,0.0,Never,ENSG00000177476,OR2G3,0.6440130000000001,10,SSD
390429,0.34050179211469533,Sometimes,ENSG00000176294,OR4N2,0.856678,11,SSD
23541,0.0,Never,ENSG00000100003,SEC14L2,0.7642680000000001,3,SSD
6181,0.9982078853046595,Broadly,,,0.0,0,Singleton
57559,0.0,Never,ENSG00000138134,STAMBPL1,0.534404,1,WGD
10090,0.0017921146953405018,Sometimes,ENSG00000111962,UST,0.246305,1,SSD
84656,0.0017921146953405018,Sometimes,,,0.0,0,Singleton
55972,0.0,Never,ENSG00000075303,SLC25A40,0.446746,1,WGD
26707,0.0,Never,ENSG00000204700,OR2J2,0.907051,10,SSD
5954,0.0035842293906810036,Sometimes,ENSG00000049449,RCN1,0.583082,4,WGD
53632,0.0,Never,ENSG00000115592,PRKAG3,0.43353800000000003,2,WGD
638,0.0,Never,,,0.0,0,Singleton
56311,0.0017921146953405018,Sometimes,ENSG00000106013,ANKRD7,0.334646,1,SSD
57478,0.0,Never,ENSG00000103404,USP31,0.329882,1,WGD
4774,0.0017921146953405018,Sometimes,ENSG00000162599,NFIA,0.572202,3,WGD
339302,0.0,Never,ENSG00000166569,CPLX4,0.60625,1,SSD
25897,0.0,Never,ENSG00000034677,RNF19A,0.4856800000000001,1,WGD
286262,0.0,Never,,,0.0,0,Singleton
51065,0.005376344086021506,Sometimes,ENSG00000185088,RPS27L,0.9642860000000001,1,WGD
613211,0.0,Never,,,0.0,0,Singleton
117583,0.0,Never,ENSG00000116117,PARD3B,0.413278,1,WGD
100500938,0.0,Never,,,0.0,0,Singleton
4993,0.0017921146953405018,Sometimes,ENSG00000168158,OR2C1,0.592949,10,SSD
221711,0.0,Never,,,0.0,0,Singleton
90861,0.005376344086021506,Sometimes,,,0.0,0,Singleton
55629,0.03942652329749104,Sometimes,,,0.0,0,Singleton
340260,0.0,Never,,,0.0,0,Singleton
9445,0.005376344086021506,Sometimes,ENSG00000136156,ITM2B,0.42481199999999997,2,WGD
57585,0.1863799283154122,Sometimes,,,0.0,0,Singleton
6626,0.2903225806451613,Sometimes,ENSG00000077312,SNRPA,0.542553,1,WGD
11056,0.3673835125448029,Sometimes,,,0.0,0,Singleton
144577,0.0,Never,,,0.0,0,Singleton
10498,0.16845878136200718,Sometimes,ENSG00000142453,CARM1,0.228618,5,SSD
4528,0.010752688172043012,Sometimes,,,0.0,0,Singleton
79012,0.0,Never,ENSG00000164076,CAMKV,0.315369,10,SSD
55183,0.14695340501792115,Sometimes,,,0.0,0,Singleton
283726,0.0,Never,ENSG00000188659,SAXO2,0.31407,1,WGD
29760,0.0017921146953405018,Sometimes,ENSG00000095585,BLNK,0.282895,1,WGD
58497,0.07885304659498207,Sometimes,,,0.0,0,Singleton
1001,0.0,Never,ENSG00000062038,CDH3,0.57298,9,WGD
10237,0.8727598566308243,Sometimes,ENSG00000121073,SLC35B1,0.281337,2,SSD
7019,0.7043010752688172,Sometimes,,,0.0,0,Singleton
114984,0.007168458781362007,Sometimes,,,0.0,0,Singleton
57545,0.0,Never,,,0.0,0,Singleton
2934,0.0,Never,ENSG00000148180,GSN,0.5511510000000001,5,WGD
6653,0.0,Never,,,0.0,0,Singleton
388324,0.0,Never,,,0.0,0,Singleton
55552,0.0,Never,ENSG00000197933,ZNF823,0.7819670000000001,31,SSD
25805,0.023297491039426525,Sometimes,,,0.0,0,Singleton
79689,0.0,Never,ENSG00000127954,STEAP4,0.461874,4,SSD
9934,0.0,Never,ENSG00000174944,P2RY14,0.446746,6,SSD
5707,1.0,Broadly,,,0.0,0,Singleton
5874,0.0,Never,ENSG00000041353,RAB27B,0.720183,11,WGD
84960,0.0,Never,ENSG00000213213,CCDC183,0.234082,1,SSD
266675,0.0017921146953405018,Sometimes,ENSG00000142959,BEST4,0.570825,3,WGD
5336,0.0017921146953405018,Sometimes,ENSG00000197943,PLCG2,0.5035569999999999,1,WGD
23138,0.0,Never,ENSG00000145911,N4BP3,0.308824,3,WGD
90025,0.07706093189964158,Sometimes,,,0.0,0,Singleton
135250,0.0,Never,ENSG00000164520,RAET1E,0.33460100000000004,5,SSD
25957,0.2060931899641577,Sometimes,,,0.0,0,Singleton
10457,0.0,Never,ENSG00000136235,GPNMB,0.302448,1,SSD
132612,0.0,Never,ENSG00000164113,ADAD1,0.286458,1,WGD
3984,0.0,Never,ENSG00000106683,LIMK1,0.496136,3,WGD
55646,0.0,Never,,,0.0,0,Singleton
1305,0.0,Never,ENSG00000197467,COL13A1,0.359833,5,WGD
1267,0.04121863799283154,Sometimes,,,0.0,0,Singleton
51018,0.9516129032258065,Broadly,,,0.0,0,Singleton
1116,0.0,Never,ENSG00000133048,CHI3L1,0.530026,4,SSD
284274,0.0,Never,,,0.0,0,Singleton
390054,0.0,Never,ENSG00000171944,OR52A5,0.7341770000000001,1,SSD
6206,0.9946236559139785,Broadly,,,0.0,0,Singleton
25911,0.0,Never,,,0.0,0,Singleton
338809,0.0,Never,,,0.0,0,Singleton
285126,0.008960573476702509,Sometimes,ENSG00000163793,DNAJC5G,0.44444399999999995,2,WGD
9771,0.0,Never,ENSG00000136237,RAPGEF5,0.43424700000000005,3,WGD
9933,0.0035842293906810036,Sometimes,,,0.0,0,Singleton
9181,0.0035842293906810036,Sometimes,ENSG00000116584,ARHGEF2,0.302231,1,WGD
22856,0.0,Never,ENSG00000131873,CHSY1,0.683292,1,WGD
118461,0.0,Never,,,0.0,0,Singleton
79621,0.05197132616487455,Sometimes,,,0.0,0,Singleton
101059918,0.02867383512544803,Sometimes,ENSG00000186399,GOLGA8R,0.9857370000000001,19,SSD
65110,0.2921146953405018,Sometimes,ENSG00000169062,UPF3A,0.428571,1,WGD
8288,0.0,Never,ENSG00000121053,EPX,0.6993010000000001,4,SSD
2255,0.0,Never,ENSG00000070193,FGF10,0.461538,12,WGD
400757,0.0,Never,,,0.0,0,Singleton
1810,0.8799283154121864,Sometimes,,,0.0,0,Singleton
8799,0.053763440860215055,Sometimes,ENSG00000131779,PEX11B,0.3861,1,WGD
10691,0.0017921146953405018,Sometimes,ENSG00000162419,GMEB1,0.361257,1,WGD
84733,0.0017921146953405018,Sometimes,ENSG00000173894,CBX2,0.233083,1,WGD
11146,0.4229390681003584,Sometimes,,,0.0,0,Singleton
55333,0.0,Never,,,0.0,0,Singleton
51109,0.0,Never,ENSG00000072042,RDH11,0.710692,7,WGD
170591,0.0,Never,ENSG00000171643,S100Z,0.545455,10,SSD
10103,0.0035842293906810036,Sometimes,ENSG00000117472,TSPAN1,0.3361,10,SSD
140890,0.17204301075268819,Sometimes,ENSG00000153914,SREK1,0.389423,1,WGD
51231,0.0,Never,ENSG00000105053,VRK3,0.25105500000000003,2,WGD
7141,0.0035842293906810036,Sometimes,,,0.0,0,Singleton
84502,0.03763440860215054,Sometimes,ENSG00000092051,JPH4,0.421975,3,WGD
8358,0.03225806451612903,Sometimes,ENSG00000274267,HIST1H3B,1.0,16,SSD
83787,0.012544802867383513,Sometimes,ENSG00000170632,ARMC10,0.48105,4,SSD
57224,0.0,Never,ENSG00000135540,NHSL1,0.253416,1,SSD
79591,0.05017921146953405,Sometimes,,,0.0,0,Singleton
84735,0.0035842293906810036,Sometimes,ENSG00000150656,CNDP1,0.491124,1,SSD
196403,0.0017921146953405018,Sometimes,,,0.0,0,Singleton
346007,0.0,Never,,,0.0,0,Singleton
26097,0.25448028673835127,Sometimes,,,0.0,0,Singleton
10810,0.0017921146953405018,Sometimes,ENSG00000132970,WASF3,0.5199199999999999,2,WGD
1839,0.0017921146953405018,Sometimes,ENSG00000113070,HBEGF,0.293269,1,SSD
64425,0.9372759856630825,Broadly,,,0.0,0,Singleton
10133,0.0,Never,ENSG00000123240,OPTN,0.206239,1,WGD
9183,0.578853046594982,Sometimes,,,0.0,0,Singleton
81472,0.007168458781362007,Sometimes,ENSG00000196242,OR2C3,0.5625,10,SSD
284611,0.012544802867383513,Sometimes,ENSG00000162636,FAM102B,0.616667,1,WGD
51170,0.016129032258064516,Sometimes,ENSG00000198189,HSD17B11,0.636667,7,SSD
800,0.0,Never,,,0.0,0,Singleton
1145,0.0,Never,ENSG00000108556,CHRNE,0.51927,7,WGD
91298,0.0,Never,,,0.0,0,Singleton
55829,0.0035842293906810036,Sometimes,,,0.0,0,Singleton
9113,0.0,Never,ENSG00000131023,LATS1,0.497345,1,WGD
114798,0.0,Never,ENSG00000178235,SLITRK1,0.413793,5,WGD
25833,0.005376344086021506,Sometimes,ENSG00000137709,POU2F3,0.497717,12,WGD
7042,0.0,Never,ENSG00000092969,TGFB2,0.524887,2,WGD
7873,0.3655913978494624,Sometimes,ENSG00000145050,MANF,0.5405409999999999,1,WGD
124245,0.9193548387096774,Broadly,,,0.0,0,Singleton
338675,0.0,Never,ENSG00000172464,OR5AP2,0.525316,2,SSD
51507,0.8422939068100358,Sometimes,,,0.0,0,Singleton
8654,0.0,Never,ENSG00000138735,PDE5A,0.40228600000000003,6,WGD
56674,0.016129032258064516,Sometimes,ENSG00000175348,TMEM9B,0.535354,1,WGD
202559,0.0017921146953405018,Sometimes,ENSG00000112232,KHDRBS2,0.6561600000000001,3,WGD
131540,0.007168458781362007,Sometimes,ENSG00000163958,ZDHHC19,0.2589,2,SSD
64902,0.0017921146953405018,Sometimes,ENSG00000113492,AGXT2,0.30933900000000003,2,SSD
124817,0.0,Never,,,0.0,0,Singleton
255394,0.0,Never,ENSG00000166046,TCP11L2,0.425819,3,WGD
1892,0.0035842293906810036,Sometimes,ENSG00000127884,ECHS1,0.31034500000000004,4,SSD
54951,0.10215053763440861,Sometimes,,,0.0,0,Singleton
733,0.005376344086021506,Sometimes,,,0.0,0,Singleton
51339,0.0,Never,ENSG00000165617,DACT1,0.238038,1,SSD
121130,0.0,Never,ENSG00000175398,OR10P1,0.498403,8,SSD
79612,0.0,Never,ENSG00000172766,NAA16,0.700231,1,WGD
6188,0.9982078853046595,Broadly,,,0.0,0,Singleton
64344,0.0,Never,ENSG00000124440,HIF3A,0.403587,5,WGD
441670,0.007168458781362007,Sometimes,ENSG00000176299,OR4M1,0.939297,11,SSD
1002,0.0,Never,ENSG00000179242,CDH4,0.657205,9,WGD
255762,0.0,Never,,,0.0,0,Singleton
64284,0.0,Never,ENSG00000124839,RAB17,0.433962,8,SSD
220081,0.0,Never,,,0.0,0,Singleton
9892,0.007168458781362007,Sometimes,ENSG00000065609,SNAP91,0.399118,1,WGD
55614,0.0035842293906810036,Sometimes,ENSG00000089177,KIF16B,0.290948,6,WGD
6954,0.0,Never,ENSG00000124678,TCP11,0.581395,3,WGD
338755,0.0,Never,ENSG00000188124,OR2AG2,0.870253,25,SSD
50838,0.0,Never,ENSG00000212128,TAS2R13,0.48844899999999997,23,SSD
23658,0.6899641577060932,Sometimes,,,0.0,0,Singleton
221981,0.0,Never,ENSG00000005108,THSD7A,0.49004200000000003,1,WGD
1019,0.3906810035842294,Sometimes,ENSG00000135446,CDK4,0.6963699999999999,6,SSD
10004,0.014336917562724014,Sometimes,ENSG00000168060,NAALADL1,0.382432,5,WGD
284371,0.0017921146953405018,Sometimes,ENSG00000197608,ZNF841,0.5443720000000001,18,WGD
