,A1,A2,ttest_p,A2_expr_A1_NE,A2_expr_A1_E,ttest_p_correct,SL,A1_ensembl,A2_ensembl,percent_matched_in_paralog,WGD,any_complex,any_essential,same_complex,same_chr,closest,A1_entrez,A2_entrez
144,EPB42,TGM2,0.2516450934388766,4.011364696918179,2.9521235540020907,0.5608281704344666,False,ENSG00000166947,ENSG00000198959,0.313454,WGD,True,False,False,False,True,2038,7052
145,UBE2G2,UBE2G1,0.9768970429737388,5.05040449938712,5.05227338016325,0.9917054424087344,False,ENSG00000184787,ENSG00000132388,0.4727270000000001,SSD,False,False,False,False,True,7327,7326
146,FAM110D,FAM110A,0.7242568572743852,3.1285972196057052,3.0045669232099996,0.9040775823840341,False,ENSG00000197245,ENSG00000125898,0.29889299999999996,SSD,False,False,False,False,True,79927,83541
147,CDYL,CDY1,0.8693773906830591,0.0007979543485920664,0.0,0.9548721409133434,False,ENSG00000153046,ENSG00000172288,0.628676,SSD,True,False,False,False,True,9425,9085
148,IGSF3,CD101,0.753927509524283,0.632266130128219,0.6080975013693439,0.9152886620714582,False,ENSG00000143061,ENSG00000134256,0.311367,SSD,False,False,False,True,True,3321,9398
149,PSMB10,PSMB7,0.18291533611208236,8.019449285724015,7.7738493265588895,0.4690064615098053,False,ENSG00000205220,ENSG00000136930,0.5604399999999999,SSD,True,True,False,False,True,5699,5695
150,ACACA,ACACB,0.04077795662396873,2.0627045299353486,1.8527512204798344,0.18314840271357807,False,ENSG00000278540,ENSG00000076555,0.7373059999999999,SSD,False,False,False,False,True,31,32
151,AP2B1,AP1B1,0.240582633464419,5.195611057030645,4.976709374097274,0.5468915570309963,False,ENSG00000006125,ENSG00000100280,0.8349110000000001,WGD,True,False,False,False,True,163,162
152,UBE2S,UBE2A,0.16122403395820306,5.935648630067731,5.845940932358607,0.4364085085862669,False,ENSG00000108106,ENSG00000077721,0.23423400000000005,SSD,True,True,False,False,True,27338,7319
153,TGFBR1,ACVR1B,0.3094661993989824,3.5445373740258685,3.32342648591875,0.630368439761197,False,ENSG00000106799,ENSG00000135503,0.690335,WGD,True,False,False,False,True,7046,91
154,PPIH,PPIC,0.00030479163285529633,4.958888856494055,4.347483463207185,0.003401325031679657,True,ENSG00000171960,ENSG00000168938,0.559322,SSD,True,True,False,False,True,10465,5480
155,PPIL1,PPIC,0.0005339920553040238,5.1632176979693805,4.43310777818801,0.005647276445337321,True,ENSG00000137168,ENSG00000168938,0.493976,SSD,True,True,False,False,True,51645,5480
156,LPAR2,LPAR1,0.8056521802706879,2.5714628141468503,2.502686732868296,0.9349025463130044,False,ENSG00000064547,ENSG00000198121,0.51567,WGD,True,False,False,False,True,9170,1902
157,FOXL2,FOXC2,0.6075585304635511,0.7077373463542674,0.6464915792865318,0.8442314148910194,False,ENSG00000183770,ENSG00000176692,0.289894,SSD,False,False,False,False,True,668,2303
158,CALCOCO1,TAX1BP1,0.05257187616744463,6.3039638339210144,5.825950401412222,0.21489492752490288,False,ENSG00000012822,ENSG00000106052,0.257598,WGD,False,False,False,False,True,57658,8887
159,OR4A47,OR4A5,0.3636949448738345,0.00016323158211359223,0.0007325423640205128,0.6764428473675919,False,ENSG00000237388,ENSG00000221840,0.6504850000000001,SSD,False,False,False,True,True,403253,81318
160,CSNK1A1,CSNK1A1L,0.7755835936150931,0.032814613059686866,0.035139175933265064,0.9243266133526172,False,ENSG00000113712,ENSG00000180138,0.835616,WGD,False,False,False,False,True,1452,122011
161,NRN1,NRN1L,0.20152304415056949,0.3284625731939524,0.1270272213944,0.4913946130345797,False,ENSG00000124785,ENSG00000188038,0.22619,SSD,False,False,False,False,True,51299,123904
162,RPRD1B,RPRD1A,0.18525592379512335,5.063411523987943,4.987141217027181,0.4706431918761584,False,ENSG00000101413,ENSG00000141425,0.650307,WGD,False,False,False,False,True,58490,55197
163,CALR,CALR3,0.4309119106441953,0.09473991926193008,0.13243751086508332,0.7310064674937214,False,ENSG00000179218,ENSG00000269058,0.448441,SSD,True,True,False,True,True,811,125972
164,HDAC4,HDAC5,0.004416835129253687,3.920529780732213,3.2192358032225012,0.0337572399164389,True,ENSG00000068024,ENSG00000108840,0.6134689999999999,WGD,True,False,False,False,True,9759,10014
165,EPS15L1,EPS15,0.14932510089167028,4.201379975755328,4.542518886040001,0.4146906236976309,False,ENSG00000127527,ENSG00000085832,0.481319,WGD,True,False,False,False,True,58513,2060
166,OR4D2,OR4D1,0.8201442044396838,0.0032423679159988496,0.00266527108803125,0.9400392614214144,False,ENSG00000255713,ENSG00000141194,0.7882739999999999,SSD,False,False,False,True,True,124538,26689
167,ANKRD17,ANKHD1,0.017467526126150334,5.870629424546901,5.713181070851121,0.09776440007220756,True,ENSG00000132466,ENSG00000131503,0.610449,WGD,False,False,False,False,True,26057,54882
168,CLK2,CLK3,0.3724317985873056,5.60483969470801,5.6457995180677845,0.6828780257883589,False,ENSG00000176444,ENSG00000179335,0.589178,WGD,False,False,False,False,True,1196,1198
169,TECR,TECRL,0.003394685762692756,0.022538125574788608,0.16928580812975552,0.027566666974723764,False,ENSG00000099797,ENSG00000205678,0.493507,WGD,False,False,False,False,True,9524,253017
170,CHMP1A,CHMP1B,0.0033691051019228693,4.911356495487567,4.7334142816602425,0.027566666974723764,True,ENSG00000131165,ENSG00000255112,0.55102,SSD,True,True,True,False,True,5119,57132
171,WBP1,WBP1L,0.4741242025309247,3.739318765472842,3.701381513729362,0.7618656576004876,False,ENSG00000239779,ENSG00000166272,0.36431199999999997,SSD,False,False,False,False,True,23559,54838
172,SLC16A5,SLC16A8,0.05285897021648875,0.6956169212653043,0.8737233091864139,0.21558400633137453,False,ENSG00000170190,ENSG00000100156,0.35643600000000003,WGD,False,False,False,False,True,9121,23539
173,SLC16A3,SLC16A8,0.8013138939990231,0.7182096340930454,0.7546282975014643,0.9343525469129634,False,ENSG00000141526,ENSG00000100156,0.5720430000000001,WGD,False,False,False,False,True,9123,23539
174,IQCF1,IQCF5,0.0120783977923973,0.004317622621884037,0.02922604509266667,0.0742250188661172,False,ENSG00000173389,ENSG00000214681,0.414634,SSD,False,False,False,True,True,132141,389124
175,CDK6,CDK4,7.040134058777644e-06,7.921728612498173,7.590085595398808,0.00011433932011532622,True,ENSG00000105810,ENSG00000135446,0.647239,SSD,True,True,True,False,True,1021,1019
176,DUSP8,DUSP16,0.12269593771210335,3.224732201874575,3.8355364320914282,0.3719731844971934,False,ENSG00000184545,ENSG00000111266,0.4736,WGD,False,False,False,False,True,1850,80824
177,SOWAHC,SOWAHA,0.7167279665270311,0.3907141244083192,0.4945246536701833,0.9009869876383342,False,ENSG00000198142,ENSG00000198944,0.266667,SSD,False,False,False,False,True,65124,134548
178,SEC24A,SEC24B,0.44844238412113613,3.668867391512978,3.7725574986961536,0.7449131164814592,False,ENSG00000113615,ENSG00000138802,0.611162,WGD,True,True,False,False,True,10802,10427
179,MST1,HGF,0.9366820529057878,0.8416225856299758,0.854992741786572,0.9784128884510463,False,ENSG00000173531,ENSG00000019991,0.43310299999999996,WGD,True,False,False,False,True,4485,3082
180,TM6SF2,TM6SF1,0.0558399514247753,1.3521231004850858,1.9425307940370835,0.2252170102919429,False,ENSG00000213996,ENSG00000136404,0.48806400000000005,WGD,False,False,False,False,True,53345,53346
181,FDX2,FDX1,0.10260518049478827,3.179343189975928,3.0469266887237896,0.3338798270483361,False,ENSG00000267673,ENSG00000137714,0.274194,SSD,False,False,False,False,True,112812,2230
182,ATP2B1,ATP2B2,0.06883244986638955,0.2579564300637088,0.023474400123210715,0.2592261414222828,False,ENSG00000070961,ENSG00000157087,0.8131149999999999,WGD,False,False,False,False,True,490,491
183,SLC16A1,SLC16A7,0.6404272720356561,1.502965664379054,1.6128946983018386,0.858656899576669,False,ENSG00000155380,ENSG00000118596,0.574,WGD,False,False,False,False,True,6566,9194
184,OGDH,OGDHL,0.470239337024876,1.3879645644369911,1.4824764987026398,0.759370410550615,False,ENSG00000105953,ENSG00000197444,0.7536660000000001,WGD,True,False,False,False,True,4967,55753
185,YAF2,RYBP,0.10363131594998236,3.028940131533474,2.782595317214285,0.3360166911105489,False,ENSG00000015153,ENSG00000163602,0.558824,WGD,True,False,False,False,True,10138,23429
186,ASF1B,ASF1A,0.0020224283978291227,3.9995789952921936,3.472481168063333,0.01768652526755372,True,ENSG00000105011,ENSG00000111875,0.7128709999999999,SSD,True,True,True,False,True,55723,25842
187,NANOG,NANOGP8,0.4188376576879019,0.049889662812929086,0.02064143611925238,0.7204970238683386,False,ENSG00000111704,ENSG00000255192,0.990164,SSD,True,False,False,False,True,79923,388112
188,GPX4,GPX7,1.455330710449888e-09,1.168438509966884,2.1600299793889906,4.269752519852171e-08,False,ENSG00000167468,ENSG00000116157,0.34517800000000004,SSD,False,False,False,False,True,2879,2882
189,GPX8,GPX7,0.0151481430743414,1.659604888127563,2.4745391437749036,0.0882712897623897,False,ENSG00000164294,ENSG00000116157,0.454545,WGD,False,False,False,False,True,493869,2882
190,KCNC1,KCNC3,0.2384074500434396,1.3105388948873582,1.6698412151363708,0.543437533369695,False,ENSG00000129159,ENSG00000131398,0.74188,WGD,False,False,False,False,True,3746,3748
191,KCNC4,KCNC3,0.4239984359168436,1.3136229654324492,1.5297997670342554,0.7226613772419077,False,ENSG00000116396,ENSG00000131398,0.667717,WGD,False,False,False,False,True,3749,3748
192,KDSR,DHRS7,0.7320014474903529,5.60608202539129,5.573453430495055,0.9060916912770538,False,ENSG00000119537,ENSG00000100612,0.24096399999999998,SSD,False,False,False,False,True,2531,51635
193,TACC3,TACC1,0.5283796553330946,4.431703626049171,4.368266831876395,0.7939280022005959,False,ENSG00000013810,ENSG00000147526,0.21599000000000002,WGD,True,True,False,False,True,10460,6867
194,DPF1,DPF2,0.44416045878135496,5.018221148307284,4.8524273303128584,0.7428049903022395,False,ENSG00000011332,ENSG00000133884,0.5652170000000001,WGD,True,True,False,False,True,8193,5977
195,CALN1,CABP7,0.5252827376366966,0.26298977045610217,0.07896694422018334,0.7939280022005959,False,ENSG00000183166,ENSG00000100314,0.521073,WGD,False,False,False,False,True,83698,164633
196,HOXA11,HOXC11,0.6080805889858961,1.0727592010109712,0.8924574470342751,0.8442314148910194,False,ENSG00000005073,ENSG00000123388,0.520767,WGD,False,False,False,False,True,3207,3227
197,CDK5RAP2,PDE4DIP,0.3945541726166414,4.687949249820585,4.4962465209128215,0.7015582013584268,False,ENSG00000136861,ENSG00000178104,0.26149,SSD,False,False,False,False,True,55755,9659
198,VRK1,VRK2,5.492444984596175e-08,4.2551736346811335,3.7207873409657752,1.1353133439750505e-06,True,ENSG00000100749,ENSG00000028116,0.474747,WGD,True,True,False,False,True,7443,7444
199,SLC35F2,SLC35F1,0.2629048069470744,0.35967127134604404,0.7578202693745166,0.5787198484298003,False,ENSG00000110660,ENSG00000196376,0.529412,WGD,False,False,False,False,True,54733,222553
200,PDS5B,PDS5A,0.0025612484849597697,4.873803730157696,4.37208534013909,0.02187282156874095,True,ENSG00000083642,ENSG00000121892,0.635798,WGD,True,True,True,False,True,23047,23244
201,KLK5,KLK4,0.019629725086636098,0.17152574971731765,0.7024345080285667,0.10532881986015062,False,ENSG00000167754,ENSG00000167749,0.450512,SSD,False,False,False,True,True,25818,9622
202,RAB4B,RAB4A,0.519604269924807,4.588264650931282,4.342274083403002,0.7889483864718063,False,ENSG00000167578,ENSG00000168118,0.873239,WGD,False,False,False,False,True,53916,5867
203,RAB14,RAB4A,0.018761404922315213,4.600612250281824,3.866571035246283,0.101568439147891,False,ENSG00000119396,ENSG00000168118,0.5906980000000001,SSD,False,False,False,False,True,51552,5867
204,TGFBRAP1,VPS39,0.7777246969339481,4.566883569253356,4.5903251515626415,0.9248931176647788,False,ENSG00000135966,ENSG00000166887,0.232558,SSD,True,True,False,False,True,9392,23339
205,TMBIM4,GRINA,0.12047822656405335,6.725873487198618,6.2545266449662495,0.3683191497815345,False,ENSG00000155957,ENSG00000178719,0.27368400000000004,SSD,False,False,False,False,True,51643,2907
206,GABPB2,GABPB1,0.3244389242566825,4.2830287409423065,4.365636098360464,0.6414721774162015,False,ENSG00000143458,ENSG00000104064,0.600446,WGD,True,False,False,False,True,126626,2553
207,PTPN1,PTPN2,0.14862932408842902,4.861395874267434,5.009904083186512,0.4140970909833309,False,ENSG00000196396,ENSG00000175354,0.531034,WGD,True,False,False,False,True,5770,5771
208,NUDT16L1,NUDT16,0.001893923049414936,3.4858411194268064,2.970846786601891,0.01664273442939985,True,ENSG00000168101,ENSG00000198585,0.412322,WGD,False,False,False,False,True,84309,131870
209,F11R,JAM3,0.7504761773066879,2.32079381613153,2.5850232742486665,0.9152886620714582,False,ENSG00000158769,ENSG00000166086,0.327759,WGD,True,False,False,False,True,50848,83700
210,HIST1H3J,HIST1H3D,0.9988479894069008,1.6029056504172854,1.603468579493167,0.9988479894069008,False,ENSG00000197153,ENSG00000197409,1.0,SSD,False,False,False,True,True,8356,8351
211,HIST1H3H,HIST1H3D,0.5162086608707264,1.607572183403683,1.4556967892855297,0.7874935417928083,False,ENSG00000278828,ENSG00000197409,1.0,SSD,False,False,False,True,True,8357,8351
212,HIST1H3F,HIST1H3D,0.2888301898972085,1.6095435841463397,1.3269252986509228,0.6083749027177858,False,ENSG00000277775,ENSG00000197409,1.0,SSD,False,False,False,True,True,8968,8351
213,HIST1H3C,HIST1H3D,0.6274586829291726,1.6056988933433087,1.465328074565,0.856614473328838,False,ENSG00000278272,ENSG00000197409,1.0,SSD,False,False,False,True,True,8352,8351
214,PACSIN3,PACSIN2,0.05973838820678672,5.429037208423113,5.009123348029285,0.23663668940869556,False,ENSG00000165912,ENSG00000100266,0.554245,WGD,False,False,False,False,True,29763,11252
215,BIN1,AMPH,0.5471630724297716,0.8384427757427362,1.0578342968515062,0.8063682876273662,False,ENSG00000136717,ENSG00000078053,0.482293,WGD,True,False,False,False,True,274,273
216,RBM5,RBM10,0.0663428031593335,4.801907875358643,4.667950182077629,0.2530402725861738,False,ENSG00000003756,ENSG00000182872,0.5582820000000001,WGD,False,False,False,False,True,10181,8241
217,FOXK1,FOXK2,0.3296530923579429,4.834799778531139,4.745348945303092,0.6468597357056075,False,ENSG00000164916,ENSG00000141568,0.47748999999999997,WGD,False,False,False,False,True,221937,3607
218,FAM124A,FAM124B,0.2728798522195265,0.09079776627682642,0.25160009330166666,0.5895112246880271,False,ENSG00000150510,ENSG00000124019,0.238832,WGD,False,False,False,False,True,220108,79843
219,DNM3,DNM2,0.44397813835450295,6.134462435621378,6.296711476406668,0.7428049903022395,False,ENSG00000197959,ENSG00000079805,0.8018540000000001,WGD,True,True,False,False,True,26052,1785
220,DNM1L,DNM2,0.8190832295741306,6.14643004820503,6.1330713505195575,0.9400078199339708,False,ENSG00000087470,ENSG00000079805,0.40988,SSD,True,True,False,False,True,10059,1785
221,ARHGAP5,ARHGAP35,0.7425831690741892,4.3745702358570755,4.478611505568333,0.9124685496224084,False,ENSG00000100852,ENSG00000160007,0.51265,WGD,False,False,False,False,True,394,2909
222,TRAF2,TRAF3,0.028425644180295563,3.7800204298831774,3.9380255007744833,0.14182088599400072,False,ENSG00000127191,ENSG00000131323,0.34131700000000004,SSD,True,True,True,False,True,7186,7187
223,CTXN1,CTXN2,2.2817694198605333e-05,0.020550384619836885,0.08851777955601665,0.00033744216054685454,False,ENSG00000178531,ENSG00000233932,0.439024,SSD,False,False,False,False,True,404217,399697
224,RAB26,RAB37,0.5614964361094725,0.8619159723400042,0.6529890821971399,0.8172446752639454,False,ENSG00000167964,ENSG00000172794,0.5664060000000001,WGD,False,False,False,False,True,25837,326624
225,MED13L,MED13,0.3957964300300737,3.919020052417112,3.7971041668283343,0.7017092653262222,False,ENSG00000123066,ENSG00000108510,0.527602,WGD,True,True,True,False,True,23389,9969
226,ETV6,ETV7,0.06453671711716663,0.7350124438098647,0.18170273370682002,0.248186656313163,False,ENSG00000139083,ENSG00000010030,0.371681,WGD,False,False,False,False,True,2120,51513
227,YJEFN3,NAXE,0.5728206946118417,6.5283042611440765,6.575346606433652,0.8216091344885378,False,ENSG00000250067,ENSG00000163382,0.40468200000000004,SSD,False,False,False,False,True,374887,128240
228,YIPF5,YIPF7,0.7682506943067064,0.05359460242975297,0.04613076828807143,0.9219944704677511,False,ENSG00000145817,ENSG00000177752,0.5992219999999999,WGD,False,False,False,False,True,81555,285525
229,DNAH1,DNAH7,0.3982366438776217,0.3888210919360316,0.24838229370235,0.7053480576566639,False,ENSG00000114841,ENSG00000118997,0.40070300000000003,SSD,False,False,False,False,True,25981,56171
230,CHKB,CHKA,0.5917678000355652,4.4686100321678754,4.270243368761428,0.8371987979366794,False,ENSG00000100288,ENSG00000110721,0.56962,WGD,False,False,False,False,True,1120,1119
231,CDC25C,CDC25B,0.9654304216147108,5.788507244644895,5.776357684,0.9882486983214176,False,ENSG00000158402,ENSG00000101224,0.340381,WGD,False,False,False,False,True,995,994
232,CDC25A,CDC25B,0.00041496625176328737,5.820185863866046,5.250139068544517,0.0045199018680085025,True,ENSG00000164045,ENSG00000101224,0.45228999999999997,WGD,False,False,False,False,True,993,994
233,TM2D1,TM2D3,0.2722970338141506,5.15226225558068,5.008666920566842,0.5889516105920808,False,ENSG00000162604,ENSG00000184277,0.280193,SSD,False,False,False,False,True,83941,80213
234,RAB6A,RAB6D,0.7458443435454338,0.3795145939264669,0.3678037836207538,0.9135845718747204,False,ENSG00000175582,ENSG00000233087,0.918269,SSD,False,False,False,False,True,5870,150786
235,ZNF75A,ZNF75D,0.8489002684453937,2.2989138906516007,2.3444154158128567,0.9479125772266244,False,ENSG00000162086,ENSG00000186376,0.662162,SSD,False,False,False,False,True,7627,7626
236,ISOC1,ISOC2,0.5968937930800065,5.606183563315707,5.740573679482857,0.8403636297310617,False,ENSG00000066583,ENSG00000063241,0.3355699999999999,SSD,False,False,False,False,True,51015,79763
237,YPEL5,YPEL1,0.09412930946839897,1.1293761419112038,0.9699742956166684,0.31812777109560475,False,ENSG00000119801,ENSG00000100027,0.3966940000000001,SSD,False,False,False,False,True,51646,29799
238,SMAD7,SMAD6,2.140716312423928e-06,2.739931367359678,0.6505919113218728,3.7441951656722355e-05,True,ENSG00000101665,ENSG00000137834,0.497653,WGD,True,False,False,False,True,4092,4091
239,TWF2,TWF1,0.1034044745562554,5.805781678823321,6.320212677741113,0.3358798914604082,False,ENSG00000247596,ENSG00000151239,0.641834,WGD,False,False,False,False,True,11344,5756
240,CTSF,CTSW,0.11646215518059826,0.33861454740092456,0.5772130888495445,0.3627477059477881,False,ENSG00000174080,ENSG00000172543,0.28305800000000003,SSD,False,False,False,True,True,8722,1521
241,LTB4R,LTB4R2,0.639422839459568,1.6690102615029434,1.7584191933995414,0.858656899576669,False,ENSG00000213903,ENSG00000213906,0.389205,SSD,False,False,False,True,True,1241,56413
